"Paving, Surfacing, and Tamping Equipment Operators","Asphalt Roller Operator"
"Paving, Surfacing, and Tamping Equipment Operators","Asphalt Tamping Machine Operator"
"Paving, Surfacing, and Tamping Equipment Operators","Blacktop-Paver Operator"
"Paving, Surfacing, and Tamping Equipment Operators","Paver Operator"
"Paving, Surfacing, and Tamping Equipment Operators","Screed Operator"
"Pile Driver Operators","Diesel Pile Hammer Operator"
"Pile Driver Operators","Hydraulic Pile Hammer Operator"
"Pile Driver Operators","Hydraulic Press-In Operator"
"Pile Driver Operators","Vibratory Pile Driver"
"Operating Engineers and Other Construction Equipment Operators","Angle Dozer Operator"
"Operating Engineers and Other Construction Equipment Operators","Blade Grader Operator"
"Operating Engineers and Other Construction Equipment Operators","Construction Backhoe Operator"
"Operating Engineers and Other Construction Equipment Operators","Construction Bulldozer Operator"
"Operating Engineers and Other Construction Equipment Operators","Construction Excavator"
"Operating Engineers and Other Construction Equipment Operators","Construction Shovel Operator"
"Operating Engineers and Other Construction Equipment Operators","Ditching Machine Operating Engineer"
"Operating Engineers and Other Construction Equipment Operators","Grader Operator"
"Operating Engineers and Other Construction Equipment Operators","Motor Grader Operator"
"Operating Engineers and Other Construction Equipment Operators","Road Grader"
"Operating Engineers and Other Construction Equipment Operators","Scraper Operator"
"Operating Engineers and Other Construction Equipment Operators","Steam Shovel Operating Engineer"
"Operating Engineers and Other Construction Equipment Operators","Steam Shovel Operator"
"Drywall and Ceiling Tile Installers","Acoustical Ceiling Installer"
"Drywall and Ceiling Tile Installers","Drywall Applicator"
"Drywall and Ceiling Tile Installers","Drywall Finisher"
"Drywall and Ceiling Tile Installers","Drywall Hanger"
"Drywall and Ceiling Tile Installers","Drywall Installer"
"Drywall and Ceiling Tile Installers","Drywall Sander"
"Drywall and Ceiling Tile Installers","Drywall Stripper"
"Drywall and Ceiling Tile Installers","Drywall Worker"
"Drywall and Ceiling Tile Installers","Sheet Rock Applier"
"Drywall and Ceiling Tile Installers","Sheet Rock Hanger"
"Drywall and Ceiling Tile Installers","Sheet Rock Installer"
"Drywall and Ceiling Tile Installers","Sheet Rock Worker"
"Tapers","Drywall Taper"
"Tapers","Sheet Rock Taper"
"Tapers","Wall Taper"
"Electricians","Chief Electrician"
"Electricians","Control Electrician"
"Electricians","Electrical Maintenance Worker"
"Electricians","Electrical Sign Wirer"
"Electricians","House Wirer"
"Electricians","Licensed Electrician"
"Electricians","Lighting Fixture Installer"
"Electricians","Marine Electrician"
"Electricians","Master Electrician"
"Electricians","Solar Photovoltaic Electrician"
"Electricians","Stage Electrician"
"Glaziers","Leaded Glass Installer"
"Glaziers","Plate Glass Installer"
"Glaziers","Stained Glass Glazier"
"Glaziers","Stained Glass Installer"
"Glaziers","Stained Glass Joiner"
"Glaziers","Window Glazier"
"Insulation Workers, Floor, Ceiling, and Wall","Ceiling Insulation Blower"
"Insulation Workers, Floor, Ceiling, and Wall","Composition Weatherboard Installer"
"Insulation Workers, Floor, Ceiling, and Wall","Cork Insulation Installer"
"Insulation Workers, Floor, Ceiling, and Wall","Cork Insulator"
"Insulation Workers, Floor, Ceiling, and Wall","Insulation Machine Operator"
"Insulation Workers, Floor, Ceiling, and Wall","Interior Surface Insulation Worker"
"Insulation Workers, Floor, Ceiling, and Wall","Wall Insulation Sprayer"
"Insulation Workers, Mechanical","Boiler Coverer"
"Insulation Workers, Mechanical","Heat and Frost Insulator"
"Insulation Workers, Mechanical","Pipe Coverer"
"Insulation Workers, Mechanical","Pipe Insulator"
"Insulation Workers, Mechanical","Refrigeration Insulator"
"Insulation Workers, Mechanical","Sheet Metal Insulator"
"Painters, Construction and Maintenance","Bridge Painter"
"Painters, Construction and Maintenance","Facilities Painter"
"Painters, Construction and Maintenance","Highway Painter"
"Painters, Construction and Maintenance","House Painter"
"Painters, Construction and Maintenance","Industrial Painter"
"Painters, Construction and Maintenance","Parking Line Painter"
"Painters, Construction and Maintenance","Roof Painter"
"Painters, Construction and Maintenance","Traffic Line Painter"
"Paperhangers","Billboard Poster"
"Paperhangers","Wall Covering Installer"
"Paperhangers","Wallpaper Hanger"
"Paperhangers","Wallpaperer"
"Pipelayers","Cast-Iron Drain Pipe Layer"
"Pipelayers","Pipe Layer"
"Pipelayers","Sewer Pipe Layer"
"Pipelayers","Trench Pipe Layer"
"Pipelayers","Water Main Pipe Layer"
"Plumbers, Pipefitters, and Steamfitters","Fire Sprinkler Installer"
"Plumbers, Pipefitters, and Steamfitters","Gas Main Fitter"
"Plumbers, Pipefitters, and Steamfitters","Gas Plumber"
"Plumbers, Pipefitters, and Steamfitters","Hydraulic Plumber"
"Plumbers, Pipefitters, and Steamfitters","Industrial Gas Fitter"
"Plumbers, Pipefitters, and Steamfitters","Marine Pipefitter"
"Plumbers, Pipefitters, and Steamfitters","Marine Steamfitter"
"Plumbers, Pipefitters, and Steamfitters","Master Plumber"
"Plumbers, Pipefitters, and Steamfitters","Pipe Fitter"
"Plumbers, Pipefitters, and Steamfitters","Plumber"
"Plumbers, Pipefitters, and Steamfitters","Solar Thermal Installer"
"Plumbers, Pipefitters, and Steamfitters","Sprinkler Fitter"
"Plumbers, Pipefitters, and Steamfitters","Steamfitter"
"Plumbers, Pipefitters, and Steamfitters","Water Pump Installer"
"Plasterers and Stucco Masons","Dry Plasterer"
"Plasterers and Stucco Masons","Journey Level Plasterer"
"Plasterers and Stucco Masons","Molding Plasterer"
"Plasterers and Stucco Masons","Ornamental Plasterer"
"Plasterers and Stucco Masons","Plasterer Apprentice"
"Plasterers and Stucco Masons","Stucco Plasterer"
"Plasterers and Stucco Masons","Stucco Worker"
"Plasterers and Stucco Masons","Swimming Pool Plasterer"
"Reinforcing Iron and Rebar Workers","Post Tensioning Ironworker"
"Reinforcing Iron and Rebar Workers","Rebar Worker"
"Reinforcing Iron and Rebar Workers","Reinforcing Steel  Worker"
"Reinforcing Iron and Rebar Workers","Rod Buster"
"Reinforcing Iron and Rebar Workers","Steel Rod Buster"
"Reinforcing Iron and Rebar Workers","Steel Tier"
"Roofers","Composition Roofer"
"Roofers","Hot Tar Roofer"
"Roofers","Industrial Roofer"
"Roofers","Metal Roofing Mechanic"
"Roofers","Residential Roofer"
"Roofers","Sheet Metal Roofer"
"Roofers","Shingles Roofer"
"Roofers","Slate Roofer"
"Roofers","Terra Cotta Roofer"
"Sheet Metal Workers","Air Conditioning Sheet Metal Installer"
"Sheet Metal Workers","Heating"
"Sheet Metal Workers","Sheet Metal Duct Installer"
"Sheet Metal Workers","Sheet Metal Fabricator"
"Sheet Metal Workers","Sheet Metal Former"
"Sheet Metal Workers","Sheet Metal Installer"
"Sheet Metal Workers","Sheet Metal Layout Mechanic"
"Sheet Metal Workers","Sheet Metal Layout Worker"
"Sheet Metal Workers","Tinsmith"
"Structural Iron and Steel Workers","Bridge Ironworker"
"Structural Iron and Steel Workers","Construction Ironworker"
"Structural Iron and Steel Workers","Iron Guardrail Installer"
"Structural Iron and Steel Workers","Metal Tank Erector"
"Structural Iron and Steel Workers","Ornamental Ironworker"
"Structural Iron and Steel Workers","Precast Concrete Ironworker"
"Structural Iron and Steel Workers","Pre-Engineered Metal Building Ironworker"
"Structural Iron and Steel Workers","Steel Fabricator"
"Structural Iron and Steel Workers","Steel Fitter"
"Structural Iron and Steel Workers","Structural Steel Erector"
"Structural Iron and Steel Workers","Wind Turbine Erector"
"Solar Photovoltaic Installers","Photovoltaic (PV) Installation Technician"
"Solar Photovoltaic Installers","PV Installer"
"Solar Photovoltaic Installers","PV Panel Installer"
"Solar Photovoltaic Installers","Solar PV Installer"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Adobe Layer Helper"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Brick Carrier"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Brick Washer"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Bricklayer Helper"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Ceramic Tile Installation Helper"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Chimney Builder Helper"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Firebrick Layer Helper"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Marble Installation Helper"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Mortar Mixer"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Parquet Floor Layer's Helper"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Refractory Tile Helper"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Wood Tile Installation Helper"
"Helpers--Carpenters","Beam Builder Helper"
"Helpers--Carpenters","Building Carpenter Helper"
"Helpers--Carpenters","Carpenter Assistant"
"Helpers--Carpenters","Carpenter Helper"
"Helpers--Carpenters","Construction Carpenters Helper"
"Helpers--Carpenters","Hardwood Floor Installation Helper"
"Helpers--Carpenters","House Carpenter Helper"
"Helpers--Electricians","Electrical Sign Wirer Helper"
"Helpers--Electricians","Electrician's Assistant"
"Helpers--Electricians","House Wirer Helper"
"Helpers--Electricians","Marine Electrician Helper"
"Helpers--Electricians","Stage Electrician Helper"
"Helpers--Electricians","Utilities Ground Worker"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Billboard Poster Helper"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Bridge Painter Helper"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Dry Plasterer Helper"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Highway Painter Helper"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","House Painter Helper"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Ornamental Plasterer Helper"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Plaster Tender"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Ship Painter Helper"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Swimming Pool Plasterer Helper"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Wallpaper Hanger Helper"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Wallpaperer Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Gas Main Fitter Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Hydraulic Plumber Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Industrial Gas Fitter Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Marine Pipefitter Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Marine Steam Fitter Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Pipe Fitter Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Plumber Assistant"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Plumber Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Sewer Pipe Layer Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Sprinkler Fitter Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Trench Pipe Layer Helper"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Water Main Installer Helper"
"Helpers--Roofers","Hot Tar Roofer Helper"
"Helpers--Roofers","Industrial Roofer Helper"
"Helpers--Roofers","Residential Roofer Helper"
"Helpers--Roofers","Roofer Assistant"
"Helpers--Roofers","Roofer Helper"
"Helpers--Roofers","Roofing Laborer"
"Helpers--Roofers","Shingles Roofer Helper"
"Helpers--Roofers","Slate Roofer Helper"
"Helpers--Roofers","Terra Cotta Roofer Helper"
"Helpers, Construction Trades, All Other","Boiler Coverer Helper"
"Helpers, Construction Trades, All Other","Bridge Ironworker Helper"
"Helpers, Construction Trades, All Other","Carpet Layer Helper"
"Helpers, Construction Trades, All Other","Cellulose Insulation Helper"
"Helpers, Construction Trades, All Other","Construction Ironworker Helper"
"Helpers, Construction Trades, All Other","Cork Insulator Helper"
"Helpers, Construction Trades, All Other","Drywall Hanger Helper"
"Helpers, Construction Trades, All Other","Drywall Stripper Helper"
"Helpers, Construction Trades, All Other","Drywall Taper Helper"
"Helpers, Construction Trades, All Other","Heat and Frost Insulator Helper"
"Helpers, Construction Trades, All Other","HVAC Sheet Metal Installer Helper"
"Helpers, Construction Trades, All Other","Linoleum Layer Helper"
"Helpers, Construction Trades, All Other","Ornamental Ironworker Helper"
"Helpers, Construction Trades, All Other","Pipe Insulator Helper"
"Helpers, Construction Trades, All Other","Plate Glass Installer Helper"
"Helpers, Construction Trades, All Other","Post Tensioning Ironworker Helper"
"Helpers, Construction Trades, All Other","Rod Buster Helper"
"Helpers, Construction Trades, All Other","Sheet Metal Duct Installer Helper"
"Helpers, Construction Trades, All Other","Sheet Rock Installation Helper"
"Helpers, Construction Trades, All Other","Sheet Rock Taper Helper"
"Helpers, Construction Trades, All Other","Stained Glass Glazier Helper"
"Helpers, Construction Trades, All Other","Terrazzo Finisher Helper"
"Helpers, Construction Trades, All Other","Terrazzo Layer Helper"
"Helpers, Construction Trades, All Other","Terrazzo Worker Helper"
"Helpers, Construction Trades, All Other","Trench Digger Helper"
"Helpers, Construction Trades, All Other","Wall Taper Helper"
"Helpers, Construction Trades, All Other","Window Glazier Helper"
"Construction and Building Inspectors","Architectural Inspector"
"Construction and Building Inspectors","Bridge Inspector"
"Construction and Building Inspectors","Building Code Inspector"
"Construction and Building Inspectors","Building Inspector"
"Construction and Building Inspectors","Construction Inspector"
"Construction and Building Inspectors","Electrical Inspector"
"Construction and Building Inspectors","Elevator Inspector"
"Construction and Building Inspectors","Highway Inspector"
"Construction and Building Inspectors","Home Inspector"
"Construction and Building Inspectors","Plumbing Inspector"
"Construction and Building Inspectors","Public Works Inspector"
"Construction and Building Inspectors","Residential Building Inspector"
"Elevator and Escalator Installers and Repairers","Elevator Adjuster"
"Elevator and Escalator Installers and Repairers","Elevator Constructor"
"Elevator and Escalator Installers and Repairers","Elevator Installer"
"Elevator and Escalator Installers and Repairers","Elevator Mechanic"
"Elevator and Escalator Installers and Repairers","Elevator Repair and Maintenance Technician"
"Elevator and Escalator Installers and Repairers","Elevator Service Technician"
"Elevator and Escalator Installers and Repairers","Escalator Installer"
"Elevator and Escalator Installers and Repairers","Escalator Mechanic"
"Elevator and Escalator Installers and Repairers","Escalator Service Mechanic"
"Elevator and Escalator Installers and Repairers","Freight Elevator Erector"
"Elevator and Escalator Installers and Repairers","Hydraulic Elevator Constructor"
"Fence Erectors","Chain Link Fence Installer"
"Fence Erectors","Fence Builder"
"Fence Erectors","Wire Fence Builder"
"Fence Erectors","Wood Fence Installer"
"Hazardous Materials Removal Workers","Asbestos Abatement Worker"
"Hazardous Materials Removal Workers","Asbestos Remover"
"Hazardous Materials Removal Workers","Decontamination Worker"
"Hazardous Materials Removal Workers","Hazard Waste Handler"
"Hazardous Materials Removal Workers","Hazmat Technician"
"Hazardous Materials Removal Workers","Irradiated Fuel Handler"
"Hazardous Materials Removal Workers","Lead Abatement Worker"
"Hazardous Materials Removal Workers","Radiological Control and Safety Technician"
"Highway Maintenance Workers","Highway Maintainer"
"Highway Maintenance Workers","Highway Maintenance Crew Worker"
"Highway Maintenance Workers","Highway Worker"
"Highway Maintenance Workers","Lane Marker Installer"
"Highway Maintenance Workers","Road Patcher"
"Highway Maintenance Workers","Road Sign Installer"
"Rail-Track Laying and Maintenance Equipment Operators","Ballast Cleaning Machine Operator"
"Rail-Track Laying and Maintenance Equipment Operators","Rail Maintenance Worker"
"Rail-Track Laying and Maintenance Equipment Operators","Railroad Track Mechanic"
"Rail-Track Laying and Maintenance Equipment Operators","Track Layer"
"Rail-Track Laying and Maintenance Equipment Operators","Track Machine Operator"
"Rail-Track Laying and Maintenance Equipment Operators","Track Maintainer"
"Rail-Track Laying and Maintenance Equipment Operators","Track Moving Machine Operator"
"Rail-Track Laying and Maintenance Equipment Operators","Track Repair Worker"
"Rail-Track Laying and Maintenance Equipment Operators","Track Repairer"
"Rail-Track Laying and Maintenance Equipment Operators","Track Service Worker"
"Rail-Track Laying and Maintenance Equipment Operators","Track Surfacing Machine Operator"
"Rail-Track Laying and Maintenance Equipment Operators","Trackwalker"
"Septic Tank Servicers and Sewer Pipe Cleaners","Electric Sewer Cleaning Machine Operator"
"Septic Tank Servicers and Sewer Pipe Cleaners","Septic Pump Truck Driver"
"Septic Tank Servicers and Sewer Pipe Cleaners","Septic Tank Cleaner"
"Septic Tank Servicers and Sewer Pipe Cleaners","Sewage Screen Operator"
"Septic Tank Servicers and Sewer Pipe Cleaners","Sewer and Drain Technician"
"Septic Tank Servicers and Sewer Pipe Cleaners","Sewer Cleaner"
"Septic Tank Servicers and Sewer Pipe Cleaners","Sewer Pipe Cleaner"
"Segmental Pavers","Concrete Pavement Installer"
"Segmental Pavers","Paver Installer"
"Segmental Pavers","Paving Stone Installer"
"Segmental Pavers","Segmental Paver Installer"
"Segmental Pavers","Segmental Wall Installer"
"Construction and Related Workers, All Other","Aluminum Pool Installer"
"Construction and Related Workers, All Other","Waterproofer"
"Derrick Operators, Oil and Gas","Derrick Operator"
"Derrick Operators, Oil and Gas","Fracturing Derrick Operator"
"Derrick Operators, Oil and Gas","Gas Derrick Operator"
"Derrick Operators, Oil and Gas","Oil Derrick Operator"
"Derrick Operators, Oil and Gas","Rotary Derrick Operator"
"Derrick Operators, Oil and Gas","Well Service Derrick Worker"
"Rotary Drill Operators, Oil and Gas","Drilling Rig Operator"
"Rotary Drill Operators, Oil and Gas","Fracturing Rotary Drill Operator"
"Rotary Drill Operators, Oil and Gas","Natural Gas Shothole Driller"
"Rotary Drill Operators, Oil and Gas","Oil Driller"
"Rotary Drill Operators, Oil and Gas","Oil Rig Driller"
"Rotary Drill Operators, Oil and Gas","Oil Well Cable Tool Driller"
"Rotary Drill Operators, Oil and Gas","Oil Well Cable Tool Operator"
"Rotary Drill Operators, Oil and Gas","Oil Well Driller"
"Rotary Drill Operators, Oil and Gas","Prospecting Driller"
"Service Unit Operators, Oil and Gas","Oil Well Fishing-Tool Technician"
"Service Unit Operators, Oil and Gas","Well Service Pump Equipment Operator"
"Service Unit Operators, Oil and Gas","Well Service Rig Operator"
"Service Unit Operators, Oil and Gas","Well Services Operator"
"Service Unit Operators, Oil and Gas","Well Servicing Rig Operator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Dragline Oiler"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Mining Back Hoe Operator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Mining Backhoe Operator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Mining Bulldozer Operator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Mining Earth Moving Equipment Operator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Mining End Loader Operator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Mining Excavator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Mining Excavator Backhoe Operator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Mining Payloader Operator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Mining Shovel Operator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Mining Yard Loader Operator"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","Trenching Machine Operator"
"Earth Drillers, Except Oil and Gas","Blast Hole Driller"
"Earth Drillers, Except Oil and Gas","Churn Drill Operator"
"Earth Drillers, Except Oil and Gas","Churn Driller"
"Earth Drillers, Except Oil and Gas","Earth Auger Operator"
"Earth Drillers, Except Oil and Gas","Earth Boring Machine Operator"
"Earth Drillers, Except Oil and Gas","Hard Rock Drill Operator"
"Earth Drillers, Except Oil and Gas","Rock Drill Operator"
"Explosives Workers, Ordnance Handling Experts, and Blasters","Blast Setter"
"Explosives Workers, Ordnance Handling Experts, and Blasters","Blaster"
"Explosives Workers, Ordnance Handling Experts, and Blasters","Dynamite Shooter"
"Explosives Workers, Ordnance Handling Experts, and Blasters","Dynamiter"
"Explosives Workers, Ordnance Handling Experts, and Blasters","Explosive Ordnance Handler"
"Explosives Workers, Ordnance Handling Experts, and Blasters","Explosive Technician"
"Explosives Workers, Ordnance Handling Experts, and Blasters","Mining Powder Crew Worker"
"Explosives Workers, Ordnance Handling Experts, and Blasters","Tier and Detonator"
"Explosives Workers, Ordnance Handling Experts, and Blasters","Unexploded Ordnance Quality Control Worker"
"Continuous Mining Machine Operators","Bore Miner Operator"
"Continuous Mining Machine Operators","Continuous Mining Machine Coal Miner"
"Continuous Mining Machine Operators","Continuous Mining Machine Lode Miner"
"Continuous Mining Machine Operators","Continuous Mining Machine Miner"
"Continuous Mining Machine Operators","Self-Propelled Mining Machine Operator"
"Roof Bolters, Mining","Roof Bolter Operator"
"Roof Bolters, Mining","Roof Bolting Coal Miner"
"Roof Bolters, Mining","Underground Bolting Machine Operator"
"Roof Bolters, Mining","Underground Roof Bolter"
"Loading and Moving Machine Operators, Underground Mining","Coal Hauler Operator"
"Loading and Moving Machine Operators, Underground Mining","Coke Loader"
"Loading and Moving Machine Operators, Underground Mining","Joy Loader"
"Loading and Moving Machine Operators, Underground Mining","Load Haul Dump Operator"
"Loading and Moving Machine Operators, Underground Mining","Mine Shuttle Car Operator"
"Loading and Moving Machine Operators, Underground Mining","Mobile Bridge Conveyor Operator"
"Underground Mining Machine Operators, All Other","Clay Mine Cutting Machine Operator"
"Underground Mining Machine Operators, All Other","Long Wall Mining Machine Tender"
"Underground Mining Machine Operators, All Other","Long Wall Operator"
"Underground Mining Machine Operators, All Other","Long Wall Plow Operator"
"Underground Mining Machine Operators, All Other","Long Wall Shear Operator"
"Underground Mining Machine Operators, All Other","Long Wall Shearer"
"Underground Mining Machine Operators, All Other","Mine Cutting and Channeling Machine Operator"
"Underground Mining Machine Operators, All Other","Rock Dust Sprayer"
"Underground Mining Machine Operators, All Other","Rock Duster"
"Underground Mining Machine Operators, All Other","Shale Planer Operator"
"Underground Mining Machine Operators, All Other","Shearer Operator"
"Underground Mining Machine Operators, All Other","Underground Jumbo Driller"
"Rock Splitters, Quarry","Quarry Chop Saw Operator"
"Rock Splitters, Quarry","Quarry Plug and Feather Driller"
"Rock Splitters, Quarry","Sandstone Splitter"
"Roustabouts, Oil and Gas","Gas Floorhand"
"Roustabouts, Oil and Gas","Oil and Gas Floorhand"
"Roustabouts, Oil and Gas","Oil Field Roustabout"
"Roustabouts, Oil and Gas","Oil Rig Floorhand"
"Roustabouts, Oil and Gas","Oil Rig Roughneck"
"Roustabouts, Oil and Gas","Roustabout"
"Roustabouts, Oil and Gas","Roustabout Pusher"
"Helpers--Extraction Workers","Blaster Helper"
"Helpers--Extraction Workers","Blasting Helper"
"Helpers--Extraction Workers","Boring Machine Operator Helper"
"Helpers--Extraction Workers","Continuous Miner Operator Helper"
"Helpers--Extraction Workers","Driller Helper"
"Helpers--Extraction Workers","Loading Machine Operator Helper"
"Helpers--Extraction Workers","Longwall Machine Operator Helper"
"Helpers--Extraction Workers","Mining Helper"
"Helpers--Extraction Workers","Roof Bolter Helper"
"Helpers--Extraction Workers","Rotary Drill Operator Helper"
"Helpers--Extraction Workers","Shale Planer Operator Helper"
"Extraction Workers, All Other","Mine Milling Worker"
"Extraction Workers, All Other","Mine Tailings Worker"
"Extraction Workers, All Other","Muck Hauler"
"Extraction Workers, All Other","Sand Filler"
"First-Line Supervisors of Mechanics, Installers, and Repairers","Automobile Body Repair Supervisor"
"First-Line Supervisors of Mechanics, Installers, and Repairers","Body Shop Supervisor"
"First-Line Supervisors of Mechanics, Installers, and Repairers","Electronic Maintenance Supervisor"
"First-Line Supervisors of Mechanics, Installers, and Repairers","Fleet Maintenance Supervisor"
"First-Line Supervisors of Mechanics, Installers, and Repairers","Heating"
"First-Line Supervisors of Mechanics, Installers, and Repairers","Oil Field Equipment Mechanic Supervisor"
"First-Line Supervisors of Mechanics, Installers, and Repairers","Railroad Car Repair Supervisor"
"First-Line Supervisors of Mechanics, Installers, and Repairers","Repair Department Supervisor"
"Computer, Automated Teller, and Office Machine Repairers","ATM Servicer"
"Computer, Automated Teller, and Office Machine Repairers","Cash Register Servicer"
"Computer, Automated Teller, and Office Machine Repairers","Computer Repair Technician"
"Computer, Automated Teller, and Office Machine Repairers","Computer Repairer"
"Computer, Automated Teller, and Office Machine Repairers","Computer Service Technician"
"Computer, Automated Teller, and Office Machine Repairers","Copier Technician"
"Computer, Automated Teller, and Office Machine Repairers","Copying Machine Repairer"
"Computer, Automated Teller, and Office Machine Repairers","Data Processing Equipment Repairer"
"Computer, Automated Teller, and Office Machine Repairers","Photocopying Equipment Repairer"
"Computer, Automated Teller, and Office Machine Repairers","Printer Repair Technician"
"Radio, Cellular, and Tower Equipment Installers and Repairers","Radio Frequency Technician"
"Radio, Cellular, and Tower Equipment Installers and Repairers","Radio Mechanic"
"Radio, Cellular, and Tower Equipment Installers and Repairers","Radio Repairer"
"Radio, Cellular, and Tower Equipment Installers and Repairers","Two-Way Radio Technician"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","Communications Equipment Installer"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","Fiber Optic Central Office Installer"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","Headend Technician"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","Private Branch Exchange (PBX ) Installer and Repairer"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","Switchboard Wirer"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","Telecommunications Switch Technician"
"Avionics Technicians","Aircraft Armament Mechanic"
"Avionics Technicians","Aircraft Electrician"
"Avionics Technicians","Aircraft Instrument Mechanic"
"Avionics Technicians","Airplane Electrician"
"Avionics Technicians","Automatic Pilot Mechanic"
"Avionics Technicians","Aviation Electronics Technician"
"Avionics Technicians","In-Flight Refueling System Repairer"
"Electric Motor, Power Tool, and Related Repairers","AC/DC Rewinder"
"Electric Motor, Power Tool, and Related Repairers","Armature Rewinder"
"Electric Motor, Power Tool, and Related Repairers","Battery Repairer"
"Electric Motor, Power Tool, and Related Repairers","Dynamo Repairer"
"Electric Motor, Power Tool, and Related Repairers","Electric Motor Fitter"
"Electric Motor, Power Tool, and Related Repairers","Electric Motor Rewinder"
"Electric Motor, Power Tool, and Related Repairers","Electrical Parts Reconditioner"
"Electrical and Electronics Installers and Repairers, Transportation Equipment","Locomotive Electrician"
"Electrical and Electronics Installers and Repairers, Transportation Equipment","Marine Electronics Repairer"
"Electrical and Electronics Installers and Repairers, Transportation Equipment","Marine Electronics Technician"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Industrial Aerial Installer"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Industrial Robotics Mechanic"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Missile Pad Mechanic"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Public Address System Mechanic"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Generating Station Mechanic"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Power Transformer Repairer"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Powerhouse Electrician"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Protective Relay Technician"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Relay Technician"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Substation Electrician"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Substation Mechanic"
